"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03722V04470","Type of Buyer","C03789V04537","Local Authority Area","UNIT","VALUE"
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€",""
"CRP08C4","Median Income","2015","2015","01","Filings","140","Buyer without Mortgage","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","IE0","Ireland","€","56100"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","61600"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","46900"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","41200"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","57400"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","46500"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","69700"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","94300"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","41300"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","67300"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","47800"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","54200"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","62300"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","48700"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","47700"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","36300"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","45200"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","49800"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","37500"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","44100"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","52900"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","40400"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","42700"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","45000"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","40900"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","66500"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","46400"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","45900"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","50400"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","46100"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","64400"
"CRP08C4","Median Income","2015","2015","02","Executions","-","All buyer types","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","41200"
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","IE0","Ireland","€","67900"
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","130","Buyer with Mortgage","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","IE0","Ireland","€","38100"
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€",""
"CRP08C4","Median Income","2015","2015","02","Executions","140","Buyer without Mortgage","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€",""
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","IE0","Ireland","€","58700"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","61100"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","50300"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","40900"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","59800"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","44700"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","71600"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","98800"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","37100"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","70800"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","51800"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","58200"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","68300"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","50300"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","48100"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","38100"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","46200"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","54000"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","35500"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","45800"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","59400"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","38400"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","42800"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","46000"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","38300"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","70300"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","47400"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","47200"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","48100"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","48200"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","62600"
"CRP08C4","Median Income","2016","2016","01","Filings","-","All buyer types","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","44900"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","IE0","Ireland","€","70900"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","69100"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","62000"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","50000"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","72000"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","55900"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","79600"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","116600"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","47600"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","78000"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","62500"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","64900"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","77500"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","58000"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","58000"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","51000"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","56400"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","64600"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","53200"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","53800"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","67300"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","52600"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","50900"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","53900"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","54300"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","77700"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","58500"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","63000"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","62600"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","55800"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","80900"
"CRP08C4","Median Income","2016","2016","01","Filings","130","Buyer with Mortgage","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","56100"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","IE0","Ireland","€","37600"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","51500"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","32900"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","31600"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","39900"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","34500"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","48700"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","52800"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","29200"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","41300"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","36000"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","44100"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","39300"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","39800"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","36400"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","33000"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","31900"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","39700"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","32700"
