"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03721V04469","Transaction Class","C03789V04537","Local Authority Area","UNIT","VALUE"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","IE0","Ireland","€","43700"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","48700"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","41900"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","34100"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","44600"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","39400"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","60300"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","62800"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","35000"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","55600"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","41900"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","48000"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","48400"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","40100"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","36600"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","33600"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","40800"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","41900"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","30600"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","39200"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","46400"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","33200"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","37300"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","36900"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","31600"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","50000"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","37600"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","39400"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","36300"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","37700"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","46800"
"CRP02C4","Median Income","2020","2020","01","Filings","110","Sole transactions","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","36600"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","IE0","Ireland","€","85300"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","93300"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","76800"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","63700"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","86300"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","70200"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","107000"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","131600"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","61900"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","93300"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","82400"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","92700"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","88100"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","74900"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","79100"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","65500"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","72500"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","77000"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","62300"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","66100"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","80000"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","66100"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","66300"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","71000"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","62100"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","94100"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","72300"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","71500"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","73300"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","70700"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","90600"
"CRP02C4","Median Income","2020","2020","01","Filings","120","Joint transactions","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","66200"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","IE0","Ireland","€","70100"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","68500"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","60700"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","50700"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","73500"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","57700"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","86700"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","109700"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","47400"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","84700"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","70300"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","69400"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","78900"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","60200"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","59100"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","44400"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","59200"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","61700"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","42400"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","55600"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","72800"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","52400"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","51900"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","55600"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","48700"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","84400"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","53100"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","55100"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","59200"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","55700"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","80600"
"CRP02C4","Median Income","2020","2020","02","Executions","-","All Transactions","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","54400"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","IE0","Ireland","€","43900"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","48900"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","41500"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","34300"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","45000"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","39500"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","61000"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","63000"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","35100"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","55500"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","42100"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","47600"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","48100"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","39900"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","37200"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","33000"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","40100"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","41400"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","31200"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","39400"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","46900"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","34100"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","37200"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","37800"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","32400"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","50000"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","37600"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","39000"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","36500"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","37700"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","45900"
"CRP02C4","Median Income","2020","2020","02","Executions","110","Sole transactions","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","37000"
"CRP02C4","Median Income","2020","2020","02","Executions","120","Joint transactions","IE0","Ireland","€","85500"
"CRP02C4","Median Income","2020","2020","02","Executions","120","Joint transactions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","94400"
"CRP02C4","Median Income","2020","2020","02","Executions","120","Joint transactions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","75700"
"CRP02C4","Median Income","2020","2020","02","Executions","120","Joint transactions","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","63700"
"CRP02C4","Median Income","2020","2020","02","Executions","120","Joint transactions","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","87000"
"CRP02C4","Median Income","2020","2020","02","Executions","120","Joint transactions","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","70200"
"CRP02C4","Median Income","2020","2020","02","Executions","120","Joint transactions","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","104800"
